No.,銘柄,ティッカー,セクター,終値,シグナル確率,判定,テクニカル,ファンダ,RSI,MACD判定,推奨保有,保有理由
1,NTT,9432.T,情報・通信業,149.5,0.8859142120147604,BUY,-4 (弱い),-,41.972377646870875,下落止まりつつある,長期(60日),長期的な成長に期待
2,ソニーフィナンシャルグループ,8729.T,保険業,140.0,0.839443669105097,BUY,-2 (やや弱い),-,43.41453031255392,下落止まりつつある,長期(60日),長期的な成長に期待
3,レゾナック・ホールディングス,4004.T,化学,18720.0,0.6612534969146274,BUY,+7 (非常に強い),-,64.96743651791743,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
4,沖縄セルラー電話,9436.T,情報・通信業,3550.0,0.6143452999040568,BUY,+5 (強い),-,56.09535012001716,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
5,光通信,9435.T,情報・通信業,36550.0,0.6132376399913485,BUY,+0 (中立),-,39.453557713143795,上昇の勢い加速,長期(60日),長期的な成長に期待
6,東京電力ホールディングス,9501.T,電力・ガス業,564.7,0.6044468753510157,BUY,-4 (弱い),-,43.12650433580228,下落の勢い加速,長期(60日),長期的な成長に期待
7,コクヨ,7984.T,その他製品,821.1,0.5829939441257127,BUY,+3 (やや強い),-,50.36985161338162,上昇の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
8,宝ホールディングス,2531.T,食料品,2227.0,0.56568135934577,BUY,+3 (やや強い),-,79.72382845377197,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
9,パン・パシフィック・インターナショナルホールディングス,7532.T,小売業,878.2,0.5437463776666722,BUY,+0 (中立),-,48.35732176920016,上昇の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
10,因幡電産,9934.T,卸売業,2780.0,0.541712248345002,BUY,+5 (強い),-,56.78974195235024,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
11,NIPPON EXPRESSホールディングス,9147.T,陸運業,5259.0,0.5410758245008989,BUY,+3 (やや強い),-,85.15635297107298,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
12,アコム,8572.T,その他金融業,467.5,0.5286802299686123,BUY,-4 (弱い),-,45.86306425380535,下落止まりつつある,長期(60日),長期的な成長に期待
13,フジミインコーポレーテッド,5384.T,化学,3960.0,0.5206622658344927,BUY,+5 (強い),-,71.5800260591968,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
14,シチズン時計,7762.T,その他製品,2315.0,0.5171633605340799,BUY,+5 (強い),-,71.70721842778313,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
15,東北電力,9506.T,電力・ガス業,1006.5,0.5169440104384158,BUY,-3 (やや弱い),-,35.31263262628768,下落止まりつつある,長期(60日),トレンドが明確、長期保有で利益拡大
16,三菱UFJフィナンシャル・グループ,8306.T,銀行業,2999.0,0.5157819737811231,BUY,+1 (中立),-,55.11713300346376,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
17,伊藤忠商事,8001.T,卸売業,1935.5,0.5138120169210983,BUY,-3 (やや弱い),-,43.174942438703624,下落の勢い加速,長期(60日),長期的な成長に期待
18,北洋銀行,8524.T,銀行業,973.0,0.5135305740312536,BUY,-4 (弱い),-,45.01549155370156,下落の勢い加速,長期(60日),長期的な成長に期待
19,テルモ,4543.T,精密機器,2401.0,0.5075158095369885,BUY,+5 (強い),-,69.55074852380946,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
20,京王電鉄,9008.T,陸運業,737.9,0.5071168954193999,BUY,-4 (弱い),-,40.96738428337654,下落の勢い加速,長期(60日),長期的な成長に期待
21,京セラ,6971.T,電気機器,3483.0,0.5041070014887873,BUY,+4 (強い),-,83.94987299608383,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
22,カネカ,4118.T,化学,5521.0,0.50395412729193,BUY,+4 (強い),-,69.7081566270536,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
23,イビデン,4062.T,電気機器,23000.0,0.5034694630507952,BUY,+3 (やや強い),-,78.96833908232627,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
24,スタンレー電気,6923.T,電気機器,3551.0,0.5011211724069367,BUY,+5 (強い),-,69.7208317393837,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
25,芙蓉総合リース,8424.T,その他金融業,4194.0,0.5002948732363526,BUY,-4 (弱い),-,39.97776198637542,下落の勢い加速,長期(60日),長期的な成長に期待
26,ソフトバンク,9434.T,情報・通信業,215.3,0.5000013211931816,BUY,-2 (やや弱い),-,41.0216813002169,下落の勢い加速,長期(60日),長期的な成長に期待
27,リクルートホールディングス,6098.T,サービス業,10570.0,0.497047436279296,-,+4 (強い),-,80.73233168633595,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
28,山陰合同銀行,8381.T,銀行業,2063.0,0.496280184389989,-,+5 (強い),-,62.7840273904438,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
29,サンリオ,8136.T,小売業,856.2,0.49610281505746956,-,-1 (中立),-,42.150136405564446,上昇の勢い加速,長期(60日),長期的な成長に期待
30,川崎汽船,9107.T,海運業,2520.0,0.4954199461567508,-,-5 (弱い),-,48.11376687068647,下落止まりつつある,長期(60日),長期的な成長に期待
31,イオンフィナンシャルサービス,8570.T,その他金融業,1510.0,0.49428206895789517,-,-5 (弱い),-,38.10773698027406,下落の勢い加速,長期(60日),長期的な成長に期待
32,京葉銀行,8544.T,銀行業,2581.0,0.49193186703818637,-,+4 (強い),-,70.98295571771511,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
33,住友電気工業,5802.T,非鉄金属,12585.0,0.4908992304294268,-,+5 (強い),-,62.30648415570899,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
34,村田製作所,6981.T,電気機器,9625.0,0.48673006943351255,-,+4 (強い),-,89.42612964217055,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
35,日本化薬,4272.T,化学,2132.5,0.4861400437022657,-,+5 (強い),-,67.63669489174565,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
36,大和工業,5444.T,鉄鋼,11785.0,0.48568175501587085,-,-1 (中立),-,50.39100667683717,上昇の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
37,八十二銀行,8359.T,銀行業,2323.5,0.4824952518673643,-,+1 (中立),-,57.29866949345378,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
38,東京地下鉄,9023.T,陸運業,1462.0,0.4816961929198964,-,-2 (やや弱い),-,26.863914804356668,下落の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
39,マックス,6454.T,機械,1659.0,0.48000818744781487,-,-2 (やや弱い),-,44.88293911352345,下落の勢い加速,長期(60日),長期的な成長に期待
40,スルガ銀行,8358.T,銀行業,2317.0,0.4785142144931895,-,+1 (中立),-,53.32886480869464,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
41,KDDI,9433.T,情報・通信業,2738.5,0.47688232059846325,-,+3 (やや強い),-,58.44197442637791,上昇の勢い加速,長期(60日),長期的な成長に期待
42,日本郵政,6178.T,サービス業,2068.0,0.4763638418785704,-,+5 (強い),-,62.92027996410756,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
43,ブラザー工業,6448.T,電気機器,3753.0,0.47629154410743635,-,+3 (やや強い),-,80.40446415212668,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
44,九州フィナンシャルグループ,7180.T,銀行業,1382.0,0.47441835106096525,-,+1 (中立),-,54.33795673181923,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
45,日本コンセントリクスホールディングス,9072.T,陸運業,5933.0,0.47438694005405135,-,+6 (強い),-,62.3809065881917,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
46,みずほリース,8425.T,その他金融業,1302.0,0.4730830462779748,-,-3 (やや弱い),-,31.8385019929881,下落の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
47,インターネットイニシアティブ,3774.T,情報・通信業,3102.0,0.47214082392873213,-,+2 (やや強い),-,64.93739820339037,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
48,ノジマ,7419.T,小売業,1433.0,0.47137134403677483,-,+4 (強い),-,65.49253223150717,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
49,東映,9605.T,情報・通信業,5900.0,0.47081545704322436,-,-4 (弱い),-,53.82286671910334,下落の勢い加速,長期(60日),長期的な成長に期待
50,三菱ケミカルグループ,4188.T,化学,1147.0,0.47009922582450475,-,+5 (強い),-,72.02054210069586,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
51,セブン銀行,8410.T,銀行業,270.1,0.46972729548770337,-,-3 (やや弱い),-,48.82280399400858,上昇の勢い鈍化,長期(60日),長期的な成長に期待
52,日産化学,4021.T,化学,7509.0,0.4687038041111565,-,+5 (強い),-,70.36023316535956,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
53,電通総研,4812.T,情報・通信業,2098.0,0.4673581832539954,-,-4 (弱い),-,46.42602549814548,下落の勢い加速,長期(60日),長期的な成長に期待
54,大和証券グループ本社,8601.T,証券・商品先物取引業,1500.5,0.4665013821660818,-,+2 (やや強い),-,51.80165993232831,上昇の勢い加速,長期(60日),長期的な成長に期待
55,リコー,7752.T,電気機器,1458.5,0.46157598311547426,-,+5 (強い),-,61.827887042871126,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
56,群馬銀行,8334.T,銀行業,2260.0,0.46144386750425337,-,+1 (中立),-,53.388262586258996,下落止まりつつある,長期(60日),パーフェクトオーダー、強い上昇トレンド
57,滋賀銀行,8366.T,銀行業,2002.0,0.4589253664317238,-,+1 (中立),-,48.51512553859466,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
58,OSG,6136.T,機械,3425.0,0.4564854710374864,-,+2 (やや強い),-,60.43829641144973,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
59,高島屋,8233.T,小売業,1993.0,0.456409739612358,-,+4 (強い),-,58.85566371545265,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
60,パーソルホールディングス,2181.T,サービス業,242.4,0.4555299935655198,-,+3 (やや強い),-,54.6712852975942,上昇の勢い鈍化,長期(60日),パーフェクトオーダー、強い上昇トレンド
61,KOKUSAI ELECTRIC,6525.T,電気機器,8211.0,0.45512390615959936,-,+4 (強い),-,65.24982429348333,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
62,ジェイテクト,6473.T,機械,2166.0,0.45366868837704893,-,+4 (強い),-,71.46395156688489,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
63,マツダ,7261.T,輸送機器,1148.5,0.45252754302912523,-,+3 (やや強い),-,64.10883405558714,上昇の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
64,千葉銀行,8331.T,銀行業,2326.0,0.4494624574938121,-,+2 (やや強い),-,57.75729325779147,下落止まりつつある,長期(60日),パーフェクトオーダー、強い上昇トレンド
65,王子ホールディングス,3861.T,パルプ・紙,782.2,0.4494117541411513,-,-3 (やや弱い),-,36.68278374895247,下落の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
66,第一生命ホールディングス,8750.T,保険業,1636.0,0.44770947802635064,-,+6 (強い),-,62.91256424202667,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
67,三菱倉庫,9301.T,倉庫・運輸関連業,1501.5,0.4475263423389512,-,+5 (強い),-,62.706027062017384,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
68,ゆうちょ銀行,7182.T,銀行業,3069.0,0.4453916416508742,-,+5 (強い),-,61.091185855032826,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
69,アンリツ,6754.T,電気機器,4547.0,0.44539090775802115,-,+1 (中立),-,66.96436206563902,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
70,大塚ホールディングス,4578.T,医薬品,11715.0,0.4453043386112433,-,+5 (強い),-,60.683888588275636,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
71,日本特殊陶業,5334.T,ガラス・土石製品,10165.0,0.4440251009330012,-,+5 (強い),-,68.90466597039558,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
72,野村ホールディングス,8604.T,証券・商品先物取引業,1285.0,0.44329028400306164,-,+3 (やや強い),-,52.41879577148973,上昇の勢い加速,長期(60日),長期的な成長に期待
73,ケーズホールディングス,8282.T,小売業,2096.0,0.44068928516629496,-,+2 (やや強い),-,66.6629062365712,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
74,T&Dホールディングス,8795.T,保険業,4194.0,0.4406465574362564,-,+5 (強い),-,60.94864028352615,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
75,りそなホールディングス,8308.T,銀行業,2039.5,0.43916851495484,-,+1 (中立),-,53.42892151791113,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
76,日本碍子,5333.T,ガラス・土石製品,6316.0,0.4390989037038882,-,+5 (強い),-,73.71809062292455,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
77,東急不動産ホールディングス,3289.T,不動産業,1319.0,0.43839527426805325,-,-4 (弱い),-,48.40921620333984,下落止まりつつある,長期(60日),長期的な成長に期待
78,ウシオ電機,6925.T,電気機器,4156.0,0.4381119895828763,-,+5 (強い),-,65.42653459550209,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
79,本田技研工業,7267.T,輸送機器,1452.5,0.43785675907454674,-,+4 (強い),-,68.114940767106,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
80,セイコーグループ,8050.T,精密機器,7070.0,0.43785198424290395,-,+4 (強い),-,67.23499196929868,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
81,ライオン,4912.T,化学,1619.5,0.4375716115449649,-,+3 (やや強い),-,55.12313579105337,上昇の勢い加速,長期(60日),長期的な成長に期待
82,日本精工,6471.T,機械,1249.0,0.43613127848609295,-,-1 (中立),-,53.71149812049995,上昇の勢い鈍化,長期(60日),長期的な成長に期待
83,太陽誘電,6976.T,電気機器,14815.0,0.4348475898372206,-,+4 (強い),-,91.56212240175613,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
84,ニッスイ,1332.T,食料品,1325.5,0.4345569550227714,-,+3 (やや強い),-,54.09288895934862,上昇の勢い加速,長期(60日),長期的な成長に期待
85,阪和興業,8078.T,卸売業,1893.0,0.43417434491647044,-,+4 (強い),-,75.71004583776259,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
86,めぶきフィナンシャルグループ,7167.T,銀行業,1329.5,0.43319795539850453,-,+1 (中立),-,46.870771531738576,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
87,帝人,3401.T,繊維製品,1651.5,0.4326734956854992,-,-3 (やや弱い),-,53.932589842183994,下落止まりつつある,長期(60日),長期的な成長に期待
88,野村不動産ホールディングス,3231.T,不動産業,909.6,0.4317699833062019,-,-3 (やや弱い),-,34.84028506936099,下落の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
89,ZOZO,3092.T,小売業,990.2,0.43059661674004546,-,-2 (やや弱い),-,36.512347935369164,下落の勢い加速,長期(60日),長期的な成長に期待
90,ヤマダホールディングス,9831.T,小売業,624.5,0.4287056762676334,-,+5 (強い),-,74.80290878675892,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
91,豊田通商,8015.T,卸売業,6930.0,0.42813497624999897,-,-3 (やや弱い),-,53.60248344044914,下落の勢い加速,長期(60日),長期的な成長に期待
92,旭化成,3407.T,化学,1787.0,0.42682386170071723,-,+4 (強い),-,66.88632222701257,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
93,クボタ,6326.T,機械,2842.0,0.4266136632593013,-,+3 (やや強い),-,57.885355595637655,上昇の勢い鈍化,長期(60日),パーフェクトオーダー、強い上昇トレンド
94,ひろぎんホールディングス,7337.T,銀行業,2017.5,0.4263803434234191,-,+1 (中立),-,54.689172138602295,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
95,名古屋鉄道,9048.T,陸運業,1798.5,0.42583224511985707,-,-3 (やや弱い),-,48.413489234721844,下落の勢い加速,長期(60日),長期的な成長に期待
96,東京センチュリー,8439.T,その他金融業,2362.0,0.42530312776778834,-,+2 (やや強い),-,57.17786487267855,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
97,アサヒグループホールディングス,2502.T,食料品,1523.5,0.42470725829765305,-,-2 (やや弱い),-,42.96651658623546,下落の勢い加速,長期(60日),長期的な成長に期待
98,レンゴー,3941.T,パルプ・紙,1458.0,0.42399926645134484,-,+5 (強い),-,68.74467787506397,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
99,日清紡ホールディングス,3105.T,繊維製品,2409.0,0.42283550573936846,-,+1 (中立),-,65.4569220287099,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
100,三越伊勢丹ホールディングス,3099.T,小売業,3396.0,0.4213249789496006,-,+5 (強い),-,64.83984280939475,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
101,いすゞ自動車,7202.T,輸送機器,2348.5,0.42112391863930654,-,+3 (やや強い),-,56.27606508478891,上昇の勢い加速,長期(60日),長期的な成長に期待
102,MS&ADインシュアランスグループホールディングス,8725.T,保険業,4287.0,0.4209002492042879,-,+2 (やや強い),-,54.74532572329247,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
103,アマダ,6113.T,電気機器,3014.0,0.41926910012129914,-,+5 (強い),-,68.67710957745942,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
104,日本ゼオン,4205.T,化学,2189.5,0.4191626498180214,-,+4 (強い),-,64.2243827328687,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
105,兼松,8020.T,卸売業,2157.5,0.41846445090615425,-,-4 (弱い),-,44.36893455246291,下落の勢い加速,長期(60日),長期的な成長に期待
106,住友ファーマ,4506.T,医薬品,1623.0,0.41815698999401407,-,-1 (中立),-,45.15635080948363,上昇の勢い加速,長期(60日),長期的な成長に期待
107,京浜急行電鉄,9006.T,陸運業,1509.0,0.4168877468627963,-,-3 (やや弱い),-,44.16413943659494,下落の勢い加速,長期(60日),長期的な成長に期待
108,ヤマハ発動機,7272.T,輸送機器,1311.0,0.4162527111713139,-,+4 (強い),-,65.37508264083147,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
109,オービック,4684.T,情報・通信業,3989.0,0.4156608956196882,-,-3 (やや弱い),-,43.89776182140812,下落の勢い加速,長期(60日),長期的な成長に期待
110,ビックカメラ,3048.T,小売業,1778.0,0.4148063355521415,-,+3 (やや強い),-,61.70536166663473,上昇の勢い加速,長期(60日),長期的な成長に期待
111,NEC,6701.T,電気機器,4103.0,0.4146002589654319,-,-6 (弱い),-,47.388263279834256,下落の勢い加速,長期(60日),長期的な成長に期待
112,SBI新生銀行,8303.T,銀行業,1398.0,0.41450763659321677,-,-3 (やや弱い),-,30.23975237078838,下落の勢い加速,長期(60日),トレンドが明確、長期保有で利益拡大
113,みずほフィナンシャルグループ,8411.T,銀行業,7195.0,0.41434156590237886,-,+5 (強い),-,55.729115125392326,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
114,十六フィナンシャルグループ,7380.T,銀行業,2116.0,0.41429185364030846,-,+1 (中立),-,54.616628743373326,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
115,スズキ,7269.T,輸送機器,1973.5,0.41302039525710893,-,+4 (強い),-,61.93936597975691,上昇の勢い加速,長期(60日),長期的な成長に期待
116,LIXIL,5938.T,その他製品,1686.5,0.41241146349265134,-,+2 (やや強い),-,56.161762620695455,上昇の勢い加速,長期(60日),長期的な成長に期待
117,オリンパス,7733.T,精密機器,1785.5,0.4122773279507689,-,+2 (やや強い),-,55.857069031094134,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
118,東京海上ホールディングス,8766.T,保険業,7111.0,0.4103553268272624,-,-2 (やや弱い),-,44.09261079518439,下落の勢い加速,長期(60日),長期的な成長に期待
119,参天製薬,4536.T,医薬品,1915.5,0.40978933099836434,-,+5 (強い),-,61.91503297556067,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
120,リンテック,7966.T,その他製品,5750.0,0.4096175486392606,-,+4 (強い),-,68.40221034504012,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
121,DIC,4631.T,化学,4833.0,0.40881339097023306,-,+3 (やや強い),-,77.81617472967463,上昇の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
122,三井不動産,8801.T,不動産業,1530.5,0.4083014895151402,-,-1 (中立),-,40.335774990363085,上昇の勢い加速,長期(60日),長期的な成長に期待
123,ジャパンエレベーターサービスホールディングス,6544.T,機械,1754.5,0.40821229016263505,-,+1 (中立),-,51.959948302792704,下落の勢い加速,長期(60日),パーフェクトオーダー、強い上昇トレンド
